,imdb_title_id,title,year,genre,duration,director,actors,avg_vote,worldwide_gross_income,Title,Release Year,Locations,Production Company,Distributor
754,tt2234155,The Internship,2013,Comedy,119,Shawn Levy,"Vince Vaughn, Owen Wilson, Rose Byrne, Aasif Mandvi, Max Minghella, Josh Brener, Dylan O'Brien, Tiya Sircar, Tobit Raphael, Josh Gad, Jessica Szohr, Rob Riggle, Eric André, Harvey Guillén, Gary Anthony Williams",6.3,93492844,The Internship,2013,Epic Roasthouse,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation
755,tt2234155,The Internship,2013,Comedy,119,Shawn Levy,"Vince Vaughn, Owen Wilson, Rose Byrne, Aasif Mandvi, Max Minghella, Josh Brener, Dylan O'Brien, Tiya Sircar, Tobit Raphael, Josh Gad, Jessica Szohr, Rob Riggle, Eric André, Harvey Guillén, Gary Anthony Williams",6.3,93492844,The Internship,2013,Players Arcade at Pier 39,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation
756,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,5546 Geary Ave,Perdido Productions,Sony Pictures Classics
757,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Jones & Pacific,Perdido Productions,Sony Pictures Classics
758,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Pacific & Divisadero,Perdido Productions,Sony Pictures Classics
759,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Lombard & Hyde,Perdido Productions,Sony Pictures Classics
760,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,2898 Broadway,Perdido Productions,Sony Pictures Classics
761,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Motel Capri,Perdido Productions,Sony Pictures Classics
762,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Marina Green,Perdido Productions,Sony Pictures Classics
763,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Ocean Beach at Lincoln,Perdido Productions,Sony Pictures Classics
764,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Heald College,Perdido Productions,Sony Pictures Classics
765,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Marina Blvd from Laguna to Baker,Perdido Productions,Sony Pictures Classics
766,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,330 Santa Clara Ave.,Perdido Productions,Sony Pictures Classics
767,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,200 Post St.,Perdido Productions,Sony Pictures Classics
768,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,2179 48th Ave,Perdido Productions,Sony Pictures Classics
769,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,The Ramp Restaurant,Perdido Productions,Sony Pictures Classics
770,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,303-305 S. Van Ness,Perdido Productions,Sony Pictures Classics
771,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,3563 20th St.,Perdido Productions,Sony Pictures Classics
772,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Taylor & Green St.,Perdido Productions,Sony Pictures Classics
773,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Grant & Washington St.,Perdido Productions,Sony Pictures Classics
774,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,2934 24th St.,Perdido Productions,Sony Pictures Classics
775,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,1138 Alabama St,Perdido Productions,Sony Pictures Classics
776,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,South Park,Perdido Productions,Sony Pictures Classics
777,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,2915 16th St.,Perdido Productions,Sony Pictures Classics
778,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Trolley Car from Market and 11th,Perdido Productions,Sony Pictures Classics
779,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Real Guitars,Perdido Productions,Sony Pictures Classics
780,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,Aub Zam Zam Bar,Perdido Productions,Sony Pictures Classics
781,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,790 Ulloa,Perdido Productions,Sony Pictures Classics
782,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,SFO International Airport Terminal 3,Perdido Productions,Sony Pictures Classics
783,tt2334873,Blue Jasmine,2013,Drama,98,Woody Allen,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo, Alec Baldwin, Charlie Tahan, Annie McNamara, Sally Hawkins, Daniel Jenks, Max Rutherford, Andrew Dice Clay, Tammy Blanchard, Kathy Tong, Ted Neustadt, Andrew Long",7.3,99104804,Blue Jasmine,2013,2178 Palou Ave.,Perdido Productions,Sony Pictures Classics
784,tt2649128,Metro,2013,"Action, Drama, Thriller",133,Anton Megerdichev,"Sergey Puskepalis, Anatoliy Belyy, Svetlana Khodchenkova, Anfisa Vistingauzen, Aleksey Bardukov, Katerina Shpitsa, Elena Panova, Stanislav Duzhnikov, Sergey Sosnovskiy, Yaroslav Zhalnin, Nikolay Ryabkov, Mikhail Fateev, Aleksandr Yakovlev, Ivan Makarevich, Vladimir Sterzhakov",6.5,15099267,Metro,1997,Bush Street at Jones,Touchstone Pictures,Buena Vista Pictures
785,tt5833302,Metro,2016,"Action, Crime, Thriller",119,Ananda Krishnan,"Shirish, Sathya, Bobby Simha, Sendrayan, Preethi, A.L. Raja, Tulasi, Yogi Babu, Nishanth, Rajkumar, Sai Priyanka Ruth",7.3,0,Metro,1997,Bush Street at Jones,Touchstone Pictures,Buena Vista Pictures
786,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,Yerba Buena Island,"Diary the Movie, LLC",Sony Pictures Classics
787,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,Geary St. from Polk to Larkin,"Diary the Movie, LLC",Sony Pictures Classics
788,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,Hamburger Haven,"Diary the Movie, LLC",Sony Pictures Classics
789,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,770 Haight St.,"Diary the Movie, LLC",Sony Pictures Classics
790,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,Polk and Northpoint St.,"Diary the Movie, LLC",Sony Pictures Classics
791,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,Victoria Theatre,"Diary the Movie, LLC",Sony Pictures Classics
792,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,SPECS' Twelve Adler Museum Café,"Diary the Movie, LLC",Sony Pictures Classics
793,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,Ocean Beach at Point Lobos,"Diary the Movie, LLC",Sony Pictures Classics
794,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,700 Kansas St.,"Diary the Movie, LLC",Sony Pictures Classics
795,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,Presidio Branch Library,"Diary the Movie, LLC",Sony Pictures Classics
796,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,The Royal Oak,"Diary the Movie, LLC",Sony Pictures Classics
797,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,Tonic,"Diary the Movie, LLC",Sony Pictures Classics
798,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,Tank Hill Park,"Diary the Movie, LLC",Sony Pictures Classics
799,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,Higher Grounds Coffee House,"Diary the Movie, LLC",Sony Pictures Classics
800,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,304 Lily St.,"Diary the Movie, LLC",Sony Pictures Classics
801,tt3172532,The Diary of a Teenage Girl,2015,"Comedy, Drama, Romance",102,Marielle Heller,"Bel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah Rogers",6.9,1775133,The Diary of a Teenage Girl,2015,The Magazine at 920 Larkin,"Diary the Movie, LLC",Sony Pictures Classics
802,tt3469918,Jack,2014,Drama,103,Edward Berger,"Ivo Pietzcker, Georg Arms, Luise Heyer, Nele Mueller-Stöfen, Vincent Redetzki, Jacob Matschenz, Odine Johne, Johann Jürgens, Atheer Adel, Anthony Arnold, Amar Saaifan, Justine Ewerth, Celina Rodemann, Patrick Sommerburg, Dolunay Bales",7.3,80552,Jack,1996,,American Zoetrope,Buena Vista Pictures
803,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,Market/Portola btwn O'Shaughnessy and Castro,"LBMISF, LLC",A36
804,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,Forest Hill MUNI Station,"LBMISF, LLC",A35
805,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,Buena Vista East btwn Duboce and Haight,"LBMISF, LLC",A53
806,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,Haight and Belvedere,"LBMISF, LLC",A52
807,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,"Hotel Metropolis, 25 Mason St","LBMISF, LLC",A43
808,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,Folsom btwn Cortland and Eugenia Ave,"LBMISF, LLC",A24
809,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,Eddy St btwn Leavenworth and Hyde St,"LBMISF, LLC",A48
810,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,California St and Gough btwn Geary and Jones,"LBMISF, LLC",A50
811,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,3rd St btwn Evans and Oakdale,"LBMISF, LLC",A38
812,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,Innes and Arelious Walker,"LBMISF, LLC",A33
813,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,801 Innes Ave,"LBMISF, LLC",A27
814,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,Nevada St btwn Cortland and Jarboe Ave,"LBMISF, LLC",A25
815,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,"Sunset Super, 2425 Irving St","LBMISF, LLC",A54
816,tt4353250,The Last Black Man in San Francisco,2019,Drama,121,Joe Talbot,"Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold, Mike Epps, Finn Wittrock, Danny Glover, Willie Hen, Jamal Trulove, Antoine Redus, Isiain Lalime, Jordan Gomes, Maximilienne Ewalt, Michael O'Brien, Daewon Song",7.4,4607017,The Last Black Man in San Francisco,2019,"Portola Rose Garden, 598 Hamilton St at Woolsey St","LBMISF, LLC",A46
